Query	Hit	Perc_ID	qlen	length	mismatch	gapopen	qstart	qend	sstart	ssend	evalue
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	97.014	1646	1574	47	0	67	1640	1	1574	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	97.014	1646	1574	47	0	66	1639	1574	1	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	97.008	1646	1571	47	0	70	1640	1	1571	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_14722_length_1409_cov_73.066470;tet(Q)	98.791	1646	1406	17	0	234	1639	1406	1	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_20754_length_1390_cov_18.335581;tet(Q)	97.473	1646	1385	35	0	67	1451	1	1385	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	90.036	1646	1646	164	0	1	1646	61	1706	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_17107_length_1209_cov_99.117851;tet(Q)	97.268	1646	1208	33	0	433	1640	1	1208	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_14467_length_1178_cov_119.548531;tet(Q)	97.733	1646	1147	26	0	1	1147	1147	1	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_23703_length_1142_cov_4.542778;tet(Q)	98.486	1646	991	15	0	1	991	991	1	0
NODE_9824_length_1671_cov_119.665223;tet(Q)	NODE_23944_length_1061_cov_110.553678;tet(Q)	97.087	1646	1030	30	0	1	1030	1030	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	100	1592	1592	0	0	1	1592	1	1592	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	100	1592	1592	0	0	1	1592	1597	6	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	99.874	1592	1592	2	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	99.686	1592	1592	5	0	1	1592	1597	6	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	99.623	1592	1592	6	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	99.623	1592	1591	6	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	99.435	1592	1592	9	0	1	1592	196	1787	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_13315_length_1602_cov_162.349709;tet(Q)	99.809	1592	1574	3	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	99.372	1592	1592	10	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12264_length_1577_cov_95.457293;tet(Q)	99.746	1592	1574	4	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8066_length_1668_cov_27.871668;tet(Q)	99.309	1592	1592	11	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	99.309	1592	1592	11	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_10185_length_1668_cov_126.024179;tet(Q)	99.309	1592	1591	11	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	99.246	1592	1592	12	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	99.246	1592	1592	12	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	99.246	1592	1591	12	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	99.183	1592	1591	13	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	99.183	1592	1591	13	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	99.058	1592	1592	15	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_10779_length_1572_cov_146.844430;tet(Q)	99.427	1592	1571	9	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	98.995	1592	1592	16	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_17176_length_1577_cov_71.105782;tet(Q)	99.365	1592	1574	10	0	18	1591	1574	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_13557_length_1577_cov_64.404731;tet(Q)	99.301	1592	1574	11	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	98.869	1592	1592	18	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	99.236	1592	1571	12	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	98.806	1592	1591	19	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12085_length_1601_cov_37.942432;tet(Q)	98.744	1592	1592	20	0	1	1592	7	1598	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14920_length_1601_cov_22.181113;tet(Q)	99.173	1592	1571	13	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	99.047	1592	1574	15	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	99.047	1592	1574	15	0	18	1591	1574	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_3309_length_1572_cov_154.325643;tet(Q)	99.109	1592	1571	14	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14168_length_1790_cov_51.587320;tet(Q)	98.617	1592	1591	22	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	98.982	1592	1571	16	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12583_length_1597_cov_370.380026;tet(Q)	98.919	1592	1572	17	0	21	1592	1577	6	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_11488_length_1577_cov_220.603154;tet(Q)	98.666	1592	1574	21	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_11146_length_1668_cov_72.492870;tet(Q)	97.927	1592	1592	33	0	1	1592	76	1667	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12600_length_1577_cov_272.112352;tet(Q)	98.285	1592	1574	27	0	18	1591	1574	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	97.926	1592	1591	33	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_16908_length_1668_cov_103.792312;tet(Q)	97.863	1592	1591	34	0	1	1591	1591	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_1042_length_8929_cov_83.902862;tet(Q)	97.802	1592	1592	35	0	1	1592	313	1904	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_8768_length_1956_cov_110.265650;tet(Q)	97.739	1592	1592	36	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	97.739	1592	1592	36	0	1	1592	325	1916	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_9824_length_1671_cov_119.665223;tet(Q)	97.676	1592	1592	37	0	1	1592	49	1640	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_18242_length_1577_cov_134.864652;tet(Q)	98.03	1592	1574	31	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14049_length_1577_cov_172.388962;tet(Q)	97.903	1592	1574	33	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_7685_length_2491_cov_18.384236;tet(Q)	97.487	1592	1592	40	0	1	1592	1597	6	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	97.425	1592	1592	41	0	1	1592	1597	6	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14593_length_1572_cov_255.901780;tet(Q)	97.708	1592	1571	36	0	21	1591	1571	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_10503_length_1577_cov_51.844941;tet(Q)	97.522	1592	1574	39	0	19	1592	1	1574	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_12345_length_1572_cov_74.804878;tet(Q)	97.454	1592	1571	40	0	22	1592	1	1571	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_13982_length_1568_cov_100.023133;tet(Q)	97.38	1592	1565	41	0	22	1586	1	1565	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_5946_length_1514_cov_22.660727;tet(Q)	98.427	1592	1462	23	0	1	1462	1462	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_20754_length_1390_cov_18.335581;tet(Q)	99.928	1592	1385	1	0	19	1403	1	1385	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14722_length_1409_cov_73.066470;tet(Q)	96.728	1592	1406	46	0	186	1591	1406	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_17107_length_1209_cov_99.117851;tet(Q)	98.841	1592	1208	14	0	385	1592	1	1208	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	90.327	1592	1592	154	0	1	1592	109	1700	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_14467_length_1178_cov_119.548531;tet(Q)	100	1592	1099	0	0	1	1099	1099	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_23944_length_1061_cov_110.553678;tet(Q)	99.491	1592	982	5	0	1	982	982	1	0
NODE_14287_length_1595_cov_184.539610;tet(Q)	NODE_23703_length_1142_cov_4.542778;tet(Q)	99.152	1592	943	8	0	1	943	943	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_5793_length_2540_cov_43.983903;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_641_length_10801_cov_15.155965;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_208_length_19876_cov_78.269361;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_741_length_14313_cov_15.850330;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_12687_length_1998_cov_16.211014;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_6122_length_2743_cov_117.949405;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_13317_length_1916_cov_10.991940;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_857_length_9742_cov_21.494064;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_22442_length_1117_cov_25.283427;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_31746_length_1068_cov_15.899309;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_11031_length_1570_cov_25.416502;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_1828_length_7348_cov_60.807761;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_21355_length_1035_cov_188.610204;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_6407_length_1072_cov_34.965585;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_8674_length_2432_cov_219.059739;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_2411_length_4774_cov_36.453062;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_13278_length_1269_cov_15.455519;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_16818_length_1397_cov_41.974665;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_4068_length_3620_cov_125.704067;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_12662_length_1304_cov_42.927142;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_1656_length_5548_cov_28.305116;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_17361_length_1091_cov_12.865830;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_14855_length_1481_cov_276.142356;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_25032_length_1255_cov_7.532500;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_21905_length_1382_cov_61.578749;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_20015_length_1054_cov_32.557558;cfxA6	99.687	959	959	3	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_15653_length_1386_cov_51.339594;cfxA6	99.687	959	959	3	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_20425_length_1194_cov_29.798068;cfxA6	99.687	959	959	3	0	1	959	1	959	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_21308_length_1039_cov_4.583333;cfxA6	99.687	959	958	3	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_15642_length_1329_cov_8.523548;cfxA6	99.687	959	958	3	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_7986_length_1185_cov_50.384956;cfxA6	99.687	959	958	3	0	1	958	958	1	0
NODE_641_length_10801_cov_15.155965;cfxA6	NODE_19011_length_1318_cov_4.332542;cfxA6	99.571	959	932	4	0	28	959	1	932	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_8375_length_2227_cov_29.787293;tet(O)	100	1916	1916	0	0	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_7004_length_2535_cov_22.711694;tet(O)	98.904	1916	1916	19	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_5702_length_2757_cov_93.502591;tet(O)	98.852	1916	1917	20	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_10499_length_2223_cov_52.853321;tet(O)	98.852	1916	1917	20	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_8415_length_2491_cov_42.014778;tet(O)	98.852	1916	1916	20	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_6673_length_2610_cov_2.951859;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1788_length_6478_cov_19.186829;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_3209_length_3048_cov_22.417641;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_8378_length_2234_cov_38.088114;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_10701_length_2227_cov_69.389042;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_8385_length_2494_cov_51.936039;tet(O)	98.8	1916	1917	21	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_9154_length_2223_cov_24.075646;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1093_length_10744_cov_38.068201;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_7442_length_2268_cov_25.048803;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1897_length_6077_cov_28.752242;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_7358_length_2268_cov_20.857659;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_3746_length_3339_cov_5.112058;tet(O)	98.8	1916	1916	21	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	98.747	1916	1916	22	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_6786_length_3234_cov_21.386285;tet(O)	98.747	1916	1916	22	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1193_length_7620_cov_11.829874;tet(O)	98.696	1916	1917	23	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_5847_length_2965_cov_27.212715;tet(O)	98.696	1916	1917	23	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_7373_length_2381_cov_45.672399;tet(O)	98.696	1916	1917	23	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_5807_length_3187_cov_18.301086;tet(O)	98.696	1916	1917	23	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_3939_length_3151_cov_14.405362;tet(O)	98.695	1916	1916	23	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_47_length_41657_cov_26.713091;tet(O)	98.695	1916	1916	23	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_3969_length_3300_cov_13.007088;tet(O)	98.695	1916	1916	23	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	98.695	1916	1916	23	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_4577_length_2280_cov_26.506517;tet(O)	98.644	1916	1917	24	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	98.643	1916	1916	24	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_17_length_54832_cov_23.768699;tet(O)	98.592	1916	1917	25	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	98.592	1916	1917	25	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_1957_length_3978_cov_3.386184;tet(O)	98.592	1916	1917	25	2	1	1916	1	1916	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_2703_length_3801_cov_9.530432;tet(O)	98.486	1916	1916	27	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_7728_length_2481_cov_86.298434;tet(O)	98.434	1916	1916	28	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_5143_length_2490_cov_29.016427;tet(O)	98.382	1916	1916	29	2	1	1915	1915	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	98.291	1916	1404	22	2	513	1915	1403	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	97.972	1916	1233	23	2	684	1915	1232	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	98.112	1916	1218	21	2	700	1916	1	1217	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	98.03	1916	1218	22	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	98.03	1916	1218	22	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	98.03	1916	1218	22	2	700	1916	1	1217	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	98.03	1916	1218	22	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	97.947	1916	1218	23	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	97.947	1916	1218	23	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	97.865	1916	1218	24	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	97.865	1916	1218	24	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	97.701	1916	1218	26	2	699	1915	1217	1	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	97.922	1916	1203	23	2	715	1916	1	1202	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_24301_length_1122_cov_30.182755;tet(O)	99.907	1916	1079	1	0	1	1079	1	1079	0
NODE_8375_length_2227_cov_29.787293;tet(O)	NODE_28762_length_1110_cov_39.140284;tet(O)	99.719	1916	1067	3	0	1	1067	1	1067	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	100	1667	1667	0	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	99.82	1667	1667	3	0	1	1667	1915	249	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_10185_length_1668_cov_126.024179;tet(Q)	99.76	1667	1667	4	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_8066_length_1668_cov_27.871668;tet(Q)	99.76	1667	1666	4	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	99.7	1667	1667	5	0	1	1667	1915	249	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	99.64	1667	1667	6	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	99.58	1667	1666	7	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	99.52	1667	1666	8	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	99.46	1667	1667	9	0	1	1667	1915	249	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	99.34	1667	1667	11	0	1	1667	1915	249	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	99.22	1667	1667	13	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	99.22	1667	1667	13	0	1	1667	7	1673	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	99.22	1667	1666	13	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	99.04	1667	1667	16	0	1	1667	1786	120	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	99.04	1667	1666	16	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	98.86	1667	1667	19	0	1	1667	7	1673	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	98.86	1667	1667	19	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_11146_length_1668_cov_72.492870;tet(Q)	98.559	1667	1666	24	0	1	1666	1666	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	98.44	1667	1667	26	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_14168_length_1790_cov_51.587320;tet(Q)	98.38	1667	1667	27	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	98.26	1667	1667	29	0	1	1667	1915	249	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_12085_length_1601_cov_37.942432;tet(Q)	99.562	1667	1597	7	0	1	1597	1597	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_17176_length_1577_cov_71.105782;tet(Q)	99.809	1667	1574	3	0	1	1574	1	1574	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_13557_length_1577_cov_64.404731;tet(Q)	99.746	1667	1573	4	0	1	1573	1573	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	99.682	1667	1570	5	0	1	1570	1570	1	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	97.72	1667	1667	38	0	1	1667	1	1667	0
NODE_10661_length_1668_cov_363.684439;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	99.183	1667	1591	13	0	1	1591	1591	1	0
